Trade_Date,RUN_TYPE,CURRENCY_FLAG,DELIVERY_DATE,DELIVERY_HOUR,DELIVERY_INTERVAL,SYSTEM_LOAD,SMP,SHADOW_PRICE,EA-SYSTEM_LOAD,EA-SMP,EA-SHADOW_PRICE,SEMO-WIND-FORECAST_MW,Eirgrid-WIND,Eirgrid-WIND-FORECAST,Eirgrid_outages_weekly_perc_available_capacity,Eirgrid_outages_weekly_available_capacity,SEMOgenbids_total_daily_supply,SEMOgenbids_supply-below-40euro,SEMOgenbids_supply-below-50euro,SEMOgenbids_supply-below-60euro,SEMOgenbids_supply-below-70euro,SEMOgenbids_supply-below-80euro, avg_monthly_per_halfhour_EP2_SMP, localavgsmpD=7
22/02/2010,EP2,EUR,22/02/2010,15,2,5294.27,54.11,50.54,5248.34,54.95,43.52,39.25,48,71,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,54.3085714286,42.2442857143
22/02/2010,EP2,EUR,22/02/2010,16,1,5311.22,54.11,50.54,5213.13,50.82,41.49,40.63,43.5,71,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,52.5375,41.9457142857
22/02/2010,EP2,EUR,22/02/2010,16,2,5297.74,54.11,50.54,5266.82,54.95,43.52,48.85,42,71,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,52.8607142857,40.4271428571
22/02/2010,EP2,EUR,22/02/2010,17,1,5316.21,54.11,50.54,5249.64,54.95,43.52,56.39,54,76.25,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,54.5803571429,39.8914285714
22/02/2010,EP2,EUR,22/02/2010,17,2,5396.04,54.11,50.54,5372.65,56.34,44.91,67.51,65.5,97.25,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,60.34,40.6085714286
22/02/2010,EP2,EUR,22/02/2010,18,1,5472.46,54.11,50.54,5405.48,56.34,44.91,79.43,84.5,115.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,67.31,46.1857142857
22/02/2010,EP2,EUR,22/02/2010,18,2,5627.3,98.86,50.54,5600.61,63.66,45.29,97.14,111.5,124.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,91.8467857143,51.1385714286
22/02/2010,EP2,EUR,22/02/2010,19,1,5874.57,131.91,54.24,5875.42,85.58,61,116.84,118.5,136.75,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,143.7575,144.035714286
22/02/2010,EP2,EUR,22/02/2010,19,2,5935.05,161.36,54.24,5952,401.77,377.2,121.65,149.5,155.75,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,92.7578571429,102.625714286
22/02/2010,EP2,EUR,22/02/2010,20,1,5932.28,153.52,54.24,5949.93,78.82,54.24,130.23,175.5,173.5,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,84.2139285714,102.93
22/02/2010,EP2,EUR,22/02/2010,20,2,5825.76,54.11,50.54,5906.36,76.07,51.49,135.45,216,187.5,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,74.9585714286,54.65
22/02/2010,EP2,EUR,22/02/2010,21,1,5605.06,54.11,50.54,5707.72,58.42,44.91,144.25,224.5,201.5,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,65.315,48.6385714286
22/02/2010,EP2,EUR,22/02/2010,21,2,5454.66,54.11,50.54,5522.98,56.34,44.91,149.59,268.5,215.5,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,61.5871428571,44.2428571429
22/02/2010,EP2,EUR,22/02/2010,22,1,5316.09,53.73,50.54,5420.59,61.81,44.91,156.62,285.5,227.75,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,57.5467857143,42.4171428571
22/02/2010,EP2,EUR,22/02/2010,22,2,5083.84,50.04,47.86,5235.79,49.82,41.49,154.96,283,234.75,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,54.8482142857,42.0471428571
22/02/2010,EP2,EUR,22/02/2010,23,1,4808.19,42.14,40.93,4991.28,44.36,40.93,154.9,320.5,241.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,50.8657142857,36.8042857143
22/02/2010,EP2,EUR,22/02/2010,23,2,4566.87,36.12,36.12,4726.2,36.15,36.15,152.72,343.5,249.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,46.7557142857,35.17
22/02/2010,EP2,EUR,22/02/2010,24,1,4539.81,36.44,36.44,4564.18,36.44,36.44,158.97,349,257.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,51.9878571429,37.8985714286
22/02/2010,EP2,EUR,22/02/2010,24,2,4300.07,36.44,36.44,4514.06,36.44,36.44,160.64,362,269.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,48.3057142857,35.7628571429
22/02/2010,EP2,EUR,23/02/2010,1,1,4033.81,35.51,35.51,4256.28,35.51,35.51,174.76,370.5,281,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,43.9028571429,35.0357142857
22/02/2010,EP2,EUR,23/02/2010,1,2,3870.67,32.15,32.15,4040.34,32.92,32.92,174.83,397,293,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,42.7757142857,34.0628571429
22/02/2010,EP2,EUR,23/02/2010,2,1,3772.83,32.15,32.15,3898.29,32.15,32.15,186.48,407,304.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,41.7967857143,32.78
22/02/2010,EP2,EUR,23/02/2010,2,2,3655.55,31.89,31.89,3750.86,31.89,31.89,192.16,441.5,316.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,41.5528571429,32.3485714286
22/02/2010,EP2,EUR,23/02/2010,3,1,3559.29,31.89,31.89,3655.07,31.89,31.89,208.07,437,328,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.9771428571,31.9442857143
22/02/2010,EP2,EUR,23/02/2010,3,2,3468.9,31.89,31.89,3581.73,31.89,31.89,216.48,445.5,340,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.7017857143,31.6928571429
22/02/2010,EP2,EUR,23/02/2010,4,1,3408.15,31.89,31.89,3546.63,31.44,31.44,229.03,448,351.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.2978571429,31.6142857143
22/02/2010,EP2,EUR,23/02/2010,4,2,3378.37,31.89,31.89,3514.42,31.44,31.44,239.41,476.5,363.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.1289285714,31.4142857143
22/02/2010,EP2,EUR,23/02/2010,5,1,3355.66,31.89,31.89,3486.79,31.44,31.44,254.18,523.5,374.38,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.0221428571,31.4428571429
22/02/2010,EP2,EUR,23/02/2010,5,2,3307.37,31.81,31.81,3475.55,31.44,31.44,259.16,536.5,383.88,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.0471428571,31.2985714286
22/02/2010,EP2,EUR,23/02/2010,6,1,3304.47,31.89,31.89,3466.58,31.88,31.88,272.1,522,394,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.4764285714,31.6685714286
22/02/2010,EP2,EUR,23/02/2010,6,2,3341.31,31.89,31.89,3516.63,31.88,31.88,279.64,537,406,95.01,6002,16241.4,9859.91,11412.92,12877.72,13335.72,13335.72,40.9317857143,32.0542857143
23/02/2010,EP2,EUR,23/02/2010,7,1,3535.12,31.64,31.64,3710.96,32.44,31.64,295.83,523,417.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.5896428571,32.8228571429
23/02/2010,EP2,EUR,23/02/2010,7,2,3829.97,31.89,31.89,3996.83,33.02,31.89,304.94,557.5,429.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,41.8617857143,33.4742857143
23/02/2010,EP2,EUR,23/02/2010,8,1,4314.08,39.71,39.71,4398.21,33.4,31.89,322.36,566.5,441,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,47.4442857143,34.9928571429
23/02/2010,EP2,EUR,23/02/2010,8,2,4636.7,35.8,35.8,4848.16,45.8,43.9,335.64,583,453,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,49.3060714286,36.2314285714
23/02/2010,EP2,EUR,23/02/2010,9,1,4827.94,35.8,35.8,5048.65,42.71,40.42,356.57,629,465,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,49.9175,36.1228571429
23/02/2010,EP2,EUR,23/02/2010,9,2,4907.34,32.66,32.66,5118.43,38.35,36.15,369.61,584.5,477,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,52.0496428571,84.8971428571
23/02/2010,EP2,EUR,23/02/2010,10,1,5124.11,39.59,39.58,5237.36,40.78,36.15,386.2,582,489.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,55.3714285714,43.5285714286
23/02/2010,EP2,EUR,23/02/2010,10,2,5222.81,36.15,36.15,5354.02,42.93,36.12,422.51,604,503.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,62.3346428571,44.2442857143
23/02/2010,EP2,EUR,23/02/2010,11,1,5216.48,36.15,36.15,5394.55,43.17,35.8,466.05,622.5,517.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,57.8264285714,43.4928571429
23/02/2010,EP2,EUR,23/02/2010,11,2,5232.66,36.15,36.15,5374.55,42.89,35.8,525.49,637,531.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,57.2085714286,44.0142857143
23/02/2010,EP2,EUR,23/02/2010,12,1,5267.34,36.15,36.15,5379.68,42.73,35.8,590.38,680.5,545,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,57.4567857143,47.1942857143
23/02/2010,EP2,EUR,23/02/2010,12,2,5260.59,36.15,36.15,5374.96,42.71,35.78,619.2,696,557,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,58.4853571429,49.7471428571
23/02/2010,EP2,EUR,23/02/2010,13,1,5282.38,35.8,35.8,5362.69,41.1,34.17,678.83,708.5,568.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,59.0335714286,48.1828571429
23/02/2010,EP2,EUR,23/02/2010,13,2,5293.06,35.78,35.78,5406.16,41.1,34.17,681.14,715,577.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,58.6253571429,48.3871428571
23/02/2010,EP2,EUR,23/02/2010,14,1,5223.1,35.78,35.78,5380.53,41.1,34.17,700.08,698.5,587.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,56.4175,46.4114285714
23/02/2010,EP2,EUR,23/02/2010,14,2,5126.22,32.28,32.28,5247.94,38.82,31.89,704.06,722,596.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,54.8103571429,41.3957142857
23/02/2010,EP2,EUR,23/02/2010,15,1,5149.17,35.78,35.78,5212.58,38.82,31.89,714.86,725.5,603.63,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,54.9103571429,40.3728571429
23/02/2010,EP2,EUR,23/02/2010,15,2,5163.81,35.78,35.78,5232.99,38.82,31.89,717.34,758,606.13,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,54.3085714286,41.9728571429
23/02/2010,EP2,EUR,23/02/2010,16,1,5219.89,33.65,33.65,5232.86,38.74,31.85,716.93,730.5,609.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,52.5375,42.9157142857
23/02/2010,EP2,EUR,23/02/2010,16,2,5262.87,32.28,32.28,5273.21,37.88,31.85,721.41,718,614.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,52.8607142857,41.4485714286
23/02/2010,EP2,EUR,23/02/2010,17,1,5294.37,31.89,31.89,5255.13,37.77,31.85,719.3,687.5,615,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,54.5803571429,37.9114285714
23/02/2010,EP2,EUR,23/02/2010,17,2,5436.09,32.28,32.28,5373.46,38.82,31.89,724.24,661,603,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,60.34,39.6414285714
23/02/2010,EP2,EUR,23/02/2010,18,1,5543.97,47.45,47.45,5421.06,39.2,31.89,736.82,608.5,592.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,67.31,46.1042857143
23/02/2010,EP2,EUR,23/02/2010,18,2,5706.78,51.31,36.15,5636.75,39.97,32.28,719.95,576,585.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,91.8467857143,53.0414285714
23/02/2010,EP2,EUR,23/02/2010,19,1,5808.61,109.26,45.2,5972.32,52,43.92,715.56,528.5,576.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,143.7575,103.988571429
23/02/2010,EP2,EUR,23/02/2010,19,2,5777.01,115.73,44.91,6034.91,52.33,43.92,717.78,465,562.5,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,92.7578571429,104.922857143
23/02/2010,EP2,EUR,23/02/2010,20,1,5783.94,125.21,45.2,5991.27,52.33,43.92,725.5,445.5,546,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,84.2139285714,105.227142857
23/02/2010,EP2,EUR,23/02/2010,20,2,5658.21,100.75,44.91,5978.09,44.48,36.15,729.86,428.5,522,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,74.9585714286,56.8857142857
23/02/2010,EP2,EUR,23/02/2010,21,1,5550.94,51.31,36.15,5821.94,43.81,36.12,744.45,388.5,496.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,65.315,49.42
23/02/2010,EP2,EUR,23/02/2010,21,2,5415.9,109.26,45.2,5662.05,42.01,36.12,721.71,364,465.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,61.5871428571,44.9528571429
23/02/2010,EP2,EUR,23/02/2010,22,1,5219.96,68.98,41.49,5513.18,38.25,36.18,705.8,373.5,436,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,57.5467857143,42.2257142857
23/02/2010,EP2,EUR,23/02/2010,22,2,4985.87,51.28,36.12,5314.47,38.27,36.15,694.38,370.5,408,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,54.8482142857,40.0671428571
23/02/2010,EP2,EUR,23/02/2010,23,1,4696.76,50.95,35.79,5106.88,37.85,36.15,685.33,393.5,382.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,50.8657142857,37.2657142857
23/02/2010,EP2,EUR,23/02/2010,23,2,4461.21,50.27,35.11,4820.84,36.6,35.78,673.44,365,363.25,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,46.7557142857,35.5714285714
23/02/2010,EP2,EUR,23/02/2010,24,1,4434.43,49.32,34.16,4664.18,37.03,35.82,659.75,343,347.75,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,51.9878571429,38.2328571429
23/02/2010,EP2,EUR,23/02/2010,24,2,4219.93,49.32,34.16,4588.19,37.68,36.12,643.44,334.5,342.75,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,48.3057142857,36.06
23/02/2010,EP2,EUR,24/02/2010,1,1,3998.14,47.05,31.89,4165.76,32.68,31.89,628.13,340.5,339.63,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,43.9028571429,35.6157142857
23/02/2010,EP2,EUR,24/02/2010,1,2,3817.46,47.01,31.85,3951,31.54,30.74,636.42,328,342.13,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,42.7757142857,34.8314285714
23/02/2010,EP2,EUR,24/02/2010,2,1,3703.52,46.8,31.64,3820.09,31.54,30.74,647.51,339.5,344,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,41.7967857143,33.3957142857
23/02/2010,EP2,EUR,24/02/2010,2,2,3596.18,46.8,31.64,3664.8,31.54,30.74,647.53,354.5,344,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,41.5528571429,32.9642857143
23/02/2010,EP2,EUR,24/02/2010,3,1,3520.26,46.8,31.64,3576.11,31.54,30.74,649.02,314.5,344,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.9771428571,32.6342857143
23/02/2010,EP2,EUR,24/02/2010,3,2,3448.85,46.8,31.64,3482.84,31.1,30.31,654.56,324,344,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.7017857143,32.2428571429
23/02/2010,EP2,EUR,24/02/2010,4,1,3387.58,45.47,30.31,3455.8,29.81,29.02,658.31,318,343.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.2978571429,32.1485714286
23/02/2010,EP2,EUR,24/02/2010,4,2,3368.31,44.18,29.02,3430.63,29.81,29.02,661.26,314.5,340.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.1289285714,31.9642857143
23/02/2010,EP2,EUR,24/02/2010,5,1,3333.52,44.18,29.02,3410.01,29.19,28.4,662.35,301,337.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.0221428571,31.9928571429
23/02/2010,EP2,EUR,24/02/2010,5,2,3304.37,45.37,30.21,3394.77,29.19,28.4,664.15,297.5,333.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.0471428571,31.8485714286
23/02/2010,EP2,EUR,24/02/2010,6,1,3321.24,46.8,31.64,3386.83,31.1,30.31,665.06,287.5,328.88,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.4764285714,32.2185714286
23/02/2010,EP2,EUR,24/02/2010,6,2,3371.96,46.8,31.64,3431.84,31.1,30.31,667.66,279.5,324.38,95.01,6002,16238.18,9856.69,11409.7,12874.5,13332.5,13332.5,40.9317857143,32.6042857143
24/02/2010,EP2,EUR,24/02/2010,7,1,3562.33,30.61,30.61,3653.93,30.61,30.61,581.27,276,319.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,40.5896428571,32.8685714286
24/02/2010,EP2,EUR,24/02/2010,7,2,3852.1,32.59,32.59,3907.3,34.1,34.1,557.23,248,314.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,41.8617857143,33.3428571429
24/02/2010,EP2,EUR,24/02/2010,8,1,4361.63,32.59,32.59,4302.54,31.83,31.83,525.7,248.5,309.88,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,47.4442857143,35.7742857143
24/02/2010,EP2,EUR,24/02/2010,8,2,4678.99,39.82,39.82,4694.68,42.89,42.89,507.81,232.5,305.38,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,49.3060714286,36.2557142857
24/02/2010,EP2,EUR,24/02/2010,9,1,4824.58,39.82,39.82,4882.64,37.25,36.51,484.5,223.5,300.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,49.9175,36.12
24/02/2010,EP2,EUR,24/02/2010,9,2,4911.95,36.51,36.51,4984.15,37.94,36.48,473.15,232.5,295.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,52.0496428571,84.87
24/02/2010,EP2,EUR,24/02/2010,10,1,5123.19,46.56,46.56,5143.09,38,36.54,456.88,242,290.88,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,55.3714285714,44.8428571429
24/02/2010,EP2,EUR,24/02/2010,10,2,5240.43,43.47,43.47,5324.24,37.94,36.48,448.34,217.5,286.38,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,62.3346428571,45.6142857143
24/02/2010,EP2,EUR,24/02/2010,11,1,5257.12,43.47,43.47,5370.59,37.62,36.16,445.15,216.5,281.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,57.8264285714,44.8628571429
24/02/2010,EP2,EUR,24/02/2010,11,2,5293.25,43.47,43.47,5410.36,37.91,36.45,437.72,202.5,276.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,57.2085714286,45.3842857143
24/02/2010,EP2,EUR,24/02/2010,12,1,5330.22,46.56,46.56,5444.22,37.97,36.51,431.71,183.5,272.5,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,57.4567857143,46.8314285714
24/02/2010,EP2,EUR,24/02/2010,12,2,5340.56,46.56,46.56,5481.94,34.33,32.87,428.75,173,270.5,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,58.4853571429,48.87
24/02/2010,EP2,EUR,24/02/2010,13,1,5377.21,46.56,46.56,5505.08,42.43,40.97,413.66,194,268.38,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,59.0335714286,47.3057142857
24/02/2010,EP2,EUR,24/02/2010,13,2,5399.68,46.56,46.56,5525.13,41.28,39.82,408.9,210.5,265.88,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,58.6253571429,47.51
24/02/2010,EP2,EUR,24/02/2010,14,1,5316.96,43.47,43.47,5486.51,39.41,37.95,383.6,230.5,264,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,56.4175,48.2957142857
24/02/2010,EP2,EUR,24/02/2010,14,2,5220.13,39.82,39.82,5348.82,37.97,36.51,379.19,246.5,264,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,54.8103571429,41.3771428571
24/02/2010,EP2,EUR,24/02/2010,15,1,5226.22,43.1,43.1,5289.17,37.97,36.51,356.07,260,265.13,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,54.9103571429,40.3414285714
24/02/2010,EP2,EUR,24/02/2010,15,2,5215.87,39.82,39.82,5294.46,37.97,36.51,354.41,255.5,269.63,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,54.3085714286,41.9385714286
24/02/2010,EP2,EUR,24/02/2010,16,1,5251.22,39.82,39.82,5305.72,37.97,36.51,346.96,233.5,273,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,52.5375,42.8885714286
24/02/2010,EP2,EUR,24/02/2010,16,2,5268.93,36.51,36.51,5317.96,37.94,36.48,345.69,206.5,273,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,52.8607142857,41.4671428571
24/02/2010,EP2,EUR,24/02/2010,17,1,5299.16,36.51,36.51,5277.06,37.64,36.17,351.71,204,261.88,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,54.5803571429,37.93
24/02/2010,EP2,EUR,24/02/2010,17,2,5386.98,46.41,46.41,5423.93,38.25,36.79,349.79,201,217.38,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,60.34,39.6757142857
24/02/2010,EP2,EUR,24/02/2010,18,1,5482.11,51.9,46.56,5492.54,42.43,40.97,361.78,215,180.5,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,67.31,46.9114285714
24/02/2010,EP2,EUR,24/02/2010,18,2,5661.73,56.35,46.56,5616.54,42.43,40.97,357.64,227,166.5,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,91.8467857143,53.3871428571
24/02/2010,EP2,EUR,24/02/2010,19,1,5841.06,62.74,48.51,5816.78,42.43,40.97,366.61,204,154.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,143.7575,105.054285714
24/02/2010,EP2,EUR,24/02/2010,19,2,5835.2,125.65,50.67,5995.93,54.93,53.47,363.25,212.5,149.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,92.7578571429,148.747142857
24/02/2010,EP2,EUR,24/02/2010,20,1,5829.08,120.31,49.43,6058.41,383,381.34,363.48,204,146.63,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,84.2139285714,149.051428571
24/02/2010,EP2,EUR,24/02/2010,20,2,5750.77,62.74,48.51,6053.2,47.45,45.99,361.55,176,149.13,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,74.9585714286,56.3271428571
24/02/2010,EP2,EUR,24/02/2010,21,1,5614.98,56.35,46.56,5841.51,44.56,43.1,322.61,156.5,152.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,65.315,50.0771428571
24/02/2010,EP2,EUR,24/02/2010,21,2,5474.17,51.9,46.56,5657.46,42.43,40.97,321.3,126,159.75,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,61.5871428571,45.8685714286
24/02/2010,EP2,EUR,24/02/2010,22,1,5287.45,48.81,43.47,5546.75,42.43,40.97,340.29,113,168,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,57.5467857143,43.5957142857
24/02/2010,EP2,EUR,24/02/2010,22,2,5111.27,46.56,46.56,5355.1,42.43,40.97,338.25,105,180,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,54.8482142857,41.9885714286
24/02/2010,EP2,EUR,24/02/2010,23,1,4839.62,36.73,36.73,5121.16,37.97,36.51,325.26,118,191.25,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,50.8657142857,37.61
24/02/2010,EP2,EUR,24/02/2010,23,2,4606.86,34.41,34.41,4838.99,35.87,34.41,327.63,127.5,200.25,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,46.7557142857,35.9857142857
24/02/2010,EP2,EUR,24/02/2010,24,1,4576.49,38.61,38.61,4687.63,39.27,38.55,319.66,145.5,208.25,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,51.9878571429,39.8857142857
24/02/2010,EP2,EUR,24/02/2010,24,2,4359.21,36.16,36.16,4605.26,40.97,40.97,323.98,155.5,213.25,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,48.3057142857,36.1485714286
24/02/2010,EP2,EUR,25/02/2010,1,1,4113.75,32.59,32.59,4127.09,31.65,31.65,320.42,160,216.38,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,43.9028571429,35.7414285714
24/02/2010,EP2,EUR,25/02/2010,1,2,3918.73,32.59,32.59,3969.26,30.69,30.69,313.75,149.5,213.88,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,42.7757142857,35.3785714286
24/02/2010,EP2,EUR,25/02/2010,2,1,3823.04,32.59,32.59,3833.61,30.51,30.51,277.37,129.5,209.63,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,41.7967857143,33.94
24/02/2010,EP2,EUR,25/02/2010,2,2,3723.44,30.71,30.7,3693.21,29.96,29.96,272.17,125,200.13,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,41.5528571429,33.5385714286
24/02/2010,EP2,EUR,25/02/2010,3,1,3651.99,30.71,30.7,3604.01,29.56,29.56,255.97,133.5,190.13,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,40.9771428571,33.1328571429
24/02/2010,EP2,EUR,25/02/2010,3,2,3580.34,30.71,30.7,3544.14,29.56,29.56,254.29,124,178.63,95.01,6002,16235.02,10093.53,11823.34,13211.34,13329.34,13329.34,40.7017857143,32.8614285714
